survey_date,country,pct_mask,pct_belief_masking_effective,pct_worried_catch_covid,pct_received_news_local_health,pct_received_news_experts,pct_received_news_who,pct_received_news_govt_health,pct_received_news_politicians,pct_received_news_journalists,pct_received_news_friends,pct_trust_covid_info_local_health,pct_trust_covid_info_experts,pct_trust_covid_info_who,pct_trust_covid_info_govt_health,pct_trust_covid_info_politicians,pct_trust_covid_info_journalists,pct_trust_covid_info_friends,total_tests,total_cases,total_deaths,new_cases_smoothed,new_deaths_smoothed,Facial Coverings,Containment health index (average),population
2020-10-23,Argentina,0.8928182807399347,,,,,,,,,,,,,,,,,3142191.0,1038648.0,34631.0,13711.714,349.857,3.0,75.3,45510324.0
2020-10-24,Argentina,0.8811354228267297,,,,,,,,,,,,,,,,,3170100.0,1038648.0,34631.0,13711.714,349.857,3.0,75.3,45510324.0
2020-10-25,Argentina,0.8720089037284363,,,,,,,,,,,,,,,,,3186883.0,1136236.0,36979.0,13941.143,335.429,3.0,73.51,45510324.0
2020-10-26,Argentina,0.8845654993514915,,,,,,,,,,,,,,,,,3220642.0,1136236.0,36979.0,13941.143,335.429,3.0,73.51,45510324.0
2020-10-27,Argentina,0.8848821081830791,,,,,,,,,,,,,,,,,3255957.0,1136236.0,36979.0,13941.143,335.429,3.0,73.51,45510324.0
2020-10-28,Argentina,0.8803852002027369,,,,,,,,,,,,,,,,,3292901.0,1136236.0,36979.0,13941.143,335.429,3.0,74.7,45510324.0
2020-10-29,Argentina,0.8883013879709187,,,,,,,,,,,,,,,,,3327479.0,1136236.0,36979.0,13941.143,335.429,3.0,74.7,45510324.0
2020-10-30,Argentina,0.8992297817715019,,,,,,,,,,,,,,,,,3364250.0,1136236.0,36979.0,13941.143,335.429,3.0,74.7,45510324.0
2020-10-31,Argentina,0.8980519480519481,,,,,,,,,,,,,,,,,3388938.0,1136236.0,36979.0,13941.143,335.429,3.0,74.7,45510324.0
2020-11-01,Argentina,0.8902802623732856,,,,,,,,,,,,,,,,,3404690.0,1217740.0,38833.0,11643.429,264.857,3.0,74.7,45510324.0
2020-11-02,Argentina,0.8980463980463981,,,,,,,,,,,,,,,,,3433682.0,1217740.0,38833.0,11643.429,264.857,3.0,74.7,45510324.0
2020-11-03,Argentina,0.9041095890410958,,,,,,,,,,,,,,,,,3467929.0,1217740.0,38833.0,11643.429,264.857,3.0,74.7,45510324.0
2020-11-04,Argentina,0.8983644859813084,,,,,,,,,,,,,,,,,3499193.0,1217740.0,38833.0,11643.429,264.857,3.0,74.7,45510324.0
2020-11-05,Argentina,0.8989501312335958,,,,,,,,,,,,,,,,,3536176.0,1217740.0,38833.0,11643.429,264.857,3.0,74.7,45510324.0
2020-11-06,Argentina,0.8856325947105075,,,,,,,,,,,,,,,,,3569514.0,1217740.0,38833.0,11643.429,264.857,3.0,72.92,45510324.0
2020-11-07,Argentina,0.8965014577259475,,,,,,,,,,,,,,,,,3594298.0,1217740.0,38833.0,11643.429,264.857,3.0,72.92,45510324.0
2020-11-08,Argentina,0.8975644699140402,,,,,,,,,,,,,,,,,3609595.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-09,Argentina,0.8979328165374677,,,,,,,,,,,,,,,,,3638020.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-10,Argentina,0.9037328094302554,,,,,,,,,,,,,,,,,3671092.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-11,Argentina,0.8972303206997084,,,,,,,,,,,,,,,,,3704266.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-12,Argentina,0.90056134723336,,,,,,,,,,,,,,,,,3736042.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-13,Argentina,0.9043715846994536,,,,,,,,,,,,,,,,,3769727.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-14,Argentina,0.9041095890410958,,,,,,,,,,,,,,,,,3793610.0,1288465.0,40516.0,10103.571,240.429,3.0,72.92,45510324.0
2020-11-15,Argentina,0.9136752136752136,,,,,,,,,,,,,,,,,3807663.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-16,Argentina,0.9087301587301588,,,,,,,,,,,,,,,,,3836332.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-17,Argentina,0.9036334913112164,,,,,,,,,,,,,,,,,3867719.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-18,Argentina,0.8990357345433919,,,,,,,,,,,,,,,,,3902668.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-19,Argentina,0.9074074074074074,,,,,,,,,,,,,,,,,3936589.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-20,Argentina,0.8960573476702509,,,,,,,,,,,,,,,,,3970478.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-21,Argentina,0.9089465325569084,,,,,,,,,,,,,,,,,3992705.0,1355594.0,41968.0,9589.857,207.429,3.0,72.92,45510324.0
2020-11-22,Argentina,0.9242345614945512,,,,,,,,,,,,,,,,,4006213.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-23,Argentina,0.8973194002726034,,,,,,,,,,,,,,,,,4021114.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-24,Argentina,0.8885815883050178,,,,,,,,,,,,,,,,,4051330.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-25,Argentina,0.8918431726002704,,,,,,,,,,,,,,,,,4082911.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-26,Argentina,0.8826951042171595,,,,,,,,,,,,,,,,,4115146.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-27,Argentina,0.894593366651522,,,,,,,,,,,,,,,,,4145917.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-28,Argentina,0.9064935064935064,,,,,,,,,,,,,,,,,4168084.0,1413481.0,43138.0,8269.571,167.143,3.0,72.92,45510324.0
2020-11-29,Argentina,0.8979413053000438,,,,,,,,,,,,,,,,,4180495.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-11-30,Argentina,0.9020916777926123,,,,,,,,,,,,,,,,,4208202.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-01,Argentina,0.9022026431718062,,,,,,,,,,,,,,,,,4239749.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-02,Argentina,0.9043298969072164,,,,,,,,,,,,,,,,,4270674.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-03,Argentina,0.911728139245752,,,,,,,,,,,,,,,,,4301100.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-04,Argentina,0.9078777442961689,,,,,,,,,,,,,,,,,4328689.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-05,Argentina,0.907871972318339,,,,,,,,,,,,,,,,,4350380.0,1461515.0,44081.0,6862.0,134.714,3.0,72.92,45510324.0
2020-12-06,Argentina,0.9200507614213198,,,,,,,,,,,,,,,,,4361302.0,1504277.0,44943.0,6108.857,123.143,3.0,72.92,45510324.0
2020-12-07,Argentina,0.9101771734651832,,,,,,,,,,,,,,,,,4377103.0,1504277.0,44943.0,6108.857,123.143,3.0,72.92,45510324.0
2020-12-08,Argentina,0.9054109871953738,,,,,,,,,,,,,,,,,4390223.0,1504277.0,44943.0,6108.857,123.143,3.0,70.54,45510324.0
2020-12-09,Argentina,0.901830931047916,,,,,,,,,,,,,,,,,4420500.0,1504277.0,44943.0,6108.857,123.143,3.0,70.54,45510324.0
2020-12-10,Argentina,0.918850380388842,,,,,,,,,,,,,,,,,4453040.0,1504277.0,44943.0,6108.857,123.143,3.0,70.54,45510324.0
2020-12-11,Argentina,0.9065420560747663,,,,,,,,,,,,,,,,,4484203.0,1504277.0,44943.0,6108.857,123.143,3.0,70.54,45510324.0
2020-12-12,Argentina,0.9135135135135136,,,,,,,,,,,,,,,,,4508066.0,1504277.0,44943.0,6108.857,123.143,3.0,70.54,45510324.0
2020-12-13,Argentina,0.9197424892703864,,,,,,,,,,,,,,,,,4522839.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-14,Argentina,0.9162318840579712,,,,,,,,,,,,,,,,,4551789.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-15,Argentina,0.9113686188537424,,,,,,,,,,,,,,,,,4584964.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-16,Argentina,0.9162011173184358,,,,,,,,,,,,,,,,,4617760.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-17,Argentina,0.9146198830409356,,,,,,,,,,,,,,,,,4653670.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-18,Argentina,0.9092891408634975,,,,,,,,,,,,,,,,,4690971.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-19,Argentina,0.9135909683022144,,,,,,,,,,,,,,,,,4720612.0,1539591.0,45738.0,5044.857,113.571,3.0,70.54,45510324.0
2020-12-20,Argentina,0.9118220834959032,,,,,,,,,,,,,,,,,4739442.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-21,Argentina,0.9213528932355338,,,,,,,,,,,,,,,,,4775552.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-22,Argentina,0.9306889352818372,,,,,,,,,,,,,,,,,4817055.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-23,Argentina,0.9288651315789472,,,,,,,,,,,,,,,,,4859905.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-24,Argentina,0.9164959016393442,,,,,,,,,,,,,,,,,4886465.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-25,Argentina,0.92311320754717,,,,,,,,,,,,,,,,,4894729.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-26,Argentina,0.9234104046242776,,,,,,,,,,,,,,,,,4923422.0,1585045.0,46648.0,6493.429,130.0,3.0,70.54,45510324.0
2020-12-27,Argentina,0.9263085399449036,,,,,,,,,,,,,,,,,4945299.0,1629908.0,47507.0,6409.0,122.714,3.0,70.54,45510324.0
2020-12-28,Argentina,0.9184652278177458,,,,,,,,,,,,,,,,,4991646.0,1629908.0,47507.0,6409.0,122.714,3.0,70.54,45510324.0
2020-12-29,Argentina,0.9125262421273618,,,,,,,,,,,,,,,,,5039498.0,1629908.0,47507.0,6409.0,122.714,3.0,71.96,45510324.0
2020-12-30,Argentina,0.923809523809524,,,,,,,,,,,,,,,,,5091521.0,1629908.0,47507.0,6409.0,122.714,3.0,71.96,45510324.0
2020-12-31,Argentina,0.9200743494423792,,,,,,,,,,,,,,,,,5126379.0,1629908.0,47507.0,6409.0,122.714,3.0,71.96,45510324.0
2021-01-01,Argentina,0.9174147217235188,,,,,,,,,,,,,,,,,5136305.0,1629908.0,47507.0,6409.0,122.714,3.0,71.96,45510324.0
2021-01-02,Argentina,0.905396402398401,,,,,,,,,,,,,,,,,5166330.0,1629908.0,47507.0,6409.0,122.714,3.0,71.96,45510324.0
2021-01-03,Argentina,0.9076443057722308,,,,,,,,,,,,,,,,,5192065.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-04,Argentina,0.8995913601868067,,,,,,,,,,,,,,,,,5242548.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-05,Argentina,0.9073860357761108,,,,,,,,,,,,,,,,,5296867.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-06,Argentina,0.9180758017492712,,,,,,,,,,,,,,,,,5353028.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-07,Argentina,0.9151138716356108,,,,,,,,,,,,,,,,,5407069.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-08,Argentina,0.9191153238546604,,,,,,,,,,,,,,,,,5461798.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-09,Argentina,0.9143994691439948,,,,,,,,,,,,,,,,,5506122.0,1690372.0,48610.0,8637.714,157.571,3.0,71.96,45510324.0
2021-01-10,Argentina,0.910340089316386,,,,,,,,,,,,,,,,,5532906.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-11,Argentina,0.9131635471003376,,,,,,,,,,,,,,,,,5584102.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-12,Argentina,0.9089108910891088,,,,,,,,,,,,,,,,,5636913.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-13,Argentina,0.9174406604747162,,,,,,,,,,,,,,,,,5691871.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-14,Argentina,0.9204339963833634,,,,,,,,,,,,,,,,,5743995.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-15,Argentina,0.9172387490465294,,,,,,,,,,,,,,,,,5800741.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-16,Argentina,0.9125,,,,,,,,,,,,,,,,,5846549.0,1775105.0,50025.0,12104.714,202.143,3.0,71.96,45510324.0
2021-01-17,Argentina,0.908267716535433,,,,,,,,,,,,,,,,,5878551.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-18,Argentina,0.9125887187149796,,,,,,,,,,,,,,,,,5934137.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-19,Argentina,0.916416791604198,,,,,,,,,,,,,,,,,5991867.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-20,Argentina,0.9059674502712476,,,,,,,,,,,,,,,,,6044785.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-21,Argentina,0.913649025069638,,,,,,,,,,,,,,,,,6095941.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-22,Argentina,0.9183753943217664,,,,,,,,,,,,,,,,,6146740.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-23,Argentina,0.9258333333333332,,,,,,,,,,,,,,,,,6183435.0,1853051.0,51325.0,11135.143,185.714,3.0,71.96,45510324.0
2021-01-24,Argentina,0.9206924315619968,,,,,,,,,,,,,,,,,6209542.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-25,Argentina,0.9179543782192788,,,,,,,,,,,,,,,,,6258899.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-26,Argentina,0.916207276736494,,,,,,,,,,,,,,,,,6308387.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-27,Argentina,0.9136468774094064,,,,,,,,,,,,,,,,,6360039.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-28,Argentina,0.9148351648351648,,,,,,,,,,,,,,,,,6409982.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-29,Argentina,0.9203373945641988,,,,,,,,,,,,,,,,,6459861.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-30,Argentina,0.9214894571556752,,,,,,,,,,,,,,,,,6503114.0,1932367.0,52585.0,11330.857,180.0,3.0,71.96,45510324.0
2021-01-31,Argentina,0.9189774696707106,,,,,,,,,,,,,,,,,6540685.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-01,Argentina,0.9261744966442952,,,,,,,,,,,,,,,,,6595681.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-02,Argentina,0.9303455723542116,,,,,,,,,,,,,,,,,6655268.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-03,Argentina,0.9315561959654178,,,,,,,,,,,,,,,,,6710671.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-04,Argentina,0.9154869154869156,,,,,,,,,,,,,,,,,6759483.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-05,Argentina,0.9266445811642214,,,,,,,,,,,,,,,,,6807204.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-06,Argentina,0.9195906432748538,,,,,,,,,,,,,,,,,6842250.0,1993552.0,53716.0,8740.714,161.571,3.0,71.96,45510324.0
2021-02-07,Argentina,0.9231818181818182,,,,,,,,,,,,,,,,,6868078.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-08,Argentina,0.9161887957653286,,,,,,,,,,,,,,,,,6918893.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-09,Argentina,0.9135060129509712,,,,,,,,,,,,,,,,,6971691.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-10,Argentina,0.9205842081241442,,,,,,,,,,,,,,,,,7023439.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-11,Argentina,0.9216070553650172,,,,,,,,,,,,,,,,,7076872.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-12,Argentina,0.9260283442792948,,,,,,,,,,,,,,,,,7129383.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-13,Argentina,0.9308426073131956,,,,,,,,,,,,,,,,,7170464.0,2044821.0,54664.0,7324.143,135.429,3.0,71.96,45510324.0
2021-02-14,Argentina,0.9145,,,,,,,,,,,,,,,,,7197555.0,2095565.0,55599.0,7249.143,133.571,3.0,71.96,45510324.0
2021-02-15,Argentina,0.9233025984911988,,,,,,,,,,,,,,,,,7233674.0,2095565.0,55599.0,7249.143,133.571,3.0,71.96,45510324.0
2021-02-16,Argentina,0.9221183800623052,,,,,,,,,,,,,,,,,7272187.0,2095565.0,55599.0,7249.143,133.571,3.0,71.96,45510324.0
2021-02-17,Argentina,0.9126952342811374,,,,,,,,,,,,,,,,,7329164.0,2095565.0,55599.0,7249.143,133.571,3.0,71.96,45510324.0
2021-02-18,Argentina,0.928603302097278,,,,,,,,,,,,,,,,,7384114.0,2095565.0,55599.0,7249.143,133.571,3.0,70.77,45510324.0
2021-02-19,Argentina,0.9287388654477262,,,,,,,,,,,,,,,,,7441677.0,2095565.0,55599.0,7249.143,133.571,3.0,70.77,45510324.0
2021-02-20,Argentina,0.9210009813542688,,,,,,,,,,,,,,,,,7482750.0,2095565.0,55599.0,7249.143,133.571,3.0,70.77,45510324.0
2021-02-21,Argentina,0.9240162822252376,,,,,,,,,,,,,,,,,7510829.0,2138252.0,56396.0,6098.143,113.857,3.0,70.77,45510324.0
2021-02-22,Argentina,0.9234309623430962,,,,,,,,,,,,,,,,,7563365.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-23,Argentina,0.9172646686365556,,,,,,,,,,,,,,,,,7612986.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-24,Argentina,0.92184199408534,,,,,,,,,,,,,,,,,7664679.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-25,Argentina,0.924608216857264,,,,,,,,,,,,,,,,,7710324.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-26,Argentina,0.9195456696639848,,,,,,,,,,,,,,,,,7759317.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-27,Argentina,0.9228571428571428,,,,,,,,,,,,,,,,,7795960.0,2138252.0,56396.0,6098.143,113.857,3.0,72.2,45510324.0
2021-02-28,Argentina,0.9198760513501548,,,,,,,,,,,,,,,,,7825038.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-01,Argentina,0.9259427532939573,,,,,,,,,,,,,,,,,7870866.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-02,Argentina,0.9292881032011466,,,,,,,,,,,,,,,,,7918196.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-03,Argentina,0.928087986463621,,,,,,,,,,,,,,,,,7965672.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-04,Argentina,0.9268867924528302,,,,,,,,,,,,,,,,,8010905.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-05,Argentina,0.9237579931136252,,,,,,,,,,,,,,,,,8057024.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-06,Argentina,0.9360039081582804,,,,,,,,,,,,,,,,,8089508.0,2182953.0,57227.0,6385.857,118.714,3.0,72.2,45510324.0
2021-03-07,Argentina,0.9148451730418944,,,,,,,,,,,,,,,,,8111527.0,2226676.0,58111.0,6246.143,126.286,3.0,72.2,45510324.0
2021-03-08,Argentina,0.9312413474850024,,,,,,,,,,,,,,,,,8155621.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-09,Argentina,0.9174630755864466,,,,,,,,,,,,,,,,,8203207.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-10,Argentina,0.9222174473571122,,,,,,,,,,,,,,,,,8252381.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-11,Argentina,0.930638493339458,,,,,,,,,,,,,,,,,8299158.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-12,Argentina,0.9353023909985936,,,,,,,,,,,,,,,,,8352235.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-13,Argentina,0.9307273626917368,,,,,,,,,,,,,,,,,8389471.0,2226676.0,58111.0,6246.143,126.286,3.0,68.63,45510324.0
2021-03-14,Argentina,0.9398190045248868,,,,,,,,,,,,,,,,,8414286.0,2276955.0,59088.0,7182.714,139.571,3.0,68.63,45510324.0
2021-03-15,Argentina,0.9202326547569588,,,,,,,,,,,,,,,,,8463668.0,2276955.0,59088.0,7182.714,139.571,3.0,68.63,45510324.0
2021-03-16,Argentina,0.9272076372315036,,,,,,,,,,,,,,,,,8517680.0,2276955.0,59088.0,7182.714,139.571,3.0,67.74,45510324.0
2021-03-17,Argentina,0.9259109311740892,,,,,,,,,,,,,,,,,8569181.0,2276955.0,59088.0,7182.714,139.571,3.0,67.74,45510324.0
2021-03-18,Argentina,0.930791545793618,,,,,,,,,,,,,,,,,8624793.0,2276955.0,59088.0,7182.714,139.571,3.0,67.74,45510324.0
2021-03-19,Argentina,0.9328516787080324,,,,,,,,,,,,,,,,,8676783.0,2276955.0,59088.0,7182.714,139.571,3.0,67.74,45510324.0
2021-03-20,Argentina,0.9323181049069372,,,,,,,,,,,,,,,,,8712751.0,2276955.0,59088.0,7182.714,139.571,3.0,67.74,45510324.0
2021-03-21,Argentina,0.9303876615256356,,,,,,,,,,,,,,,,,8736222.0,2328586.0,60082.0,7375.857,142.0,3.0,67.74,45510324.0
2021-03-22,Argentina,0.9310903931901094,,,,,,,,,,,,,,,,,8791185.0,2328586.0,60082.0,7375.857,142.0,3.0,67.74,45510324.0
2021-03-23,Argentina,0.9257697174188106,,,,,,,,,,,,,,,,,8846982.0,2328586.0,60082.0,7375.857,142.0,3.0,68.63,45510324.0
2021-03-24,Argentina,0.93048128342246,,,,,,,,,,,,,,,,,8883582.0,2328586.0,60082.0,7375.857,142.0,3.0,68.63,45510324.0
2021-03-25,Argentina,0.921613394216134,,,,,,,,,,,,,,,,,8943784.0,2328586.0,60082.0,7375.857,142.0,3.0,68.63,45510324.0
2021-03-26,Argentina,0.9385820280296784,,,,,,,,,,,,,,,,,9009934.0,2328586.0,60082.0,7375.857,142.0,3.0,68.63,45510324.0
2021-03-27,Argentina,0.9256644518272426,,,,,,,,,,,,,,,,,9055554.0,2328586.0,60082.0,7375.857,142.0,3.0,68.63,45510324.0
2021-03-28,Argentina,0.925840092699884,,,,,,,,,,,,,,,,,9089217.0,2400067.0,61341.0,10211.571,179.857,3.0,68.63,45510324.0
2021-03-29,Argentina,0.9204463642908568,,,,,,,,,,,,,,,,,9152157.0,2400067.0,61341.0,10211.571,179.857,3.0,68.63,45510324.0
2021-03-30,Argentina,0.92281238058846,,,,,,,,,,,,,,,,,9224509.0,2400067.0,61341.0,10211.571,179.857,3.0,68.63,45510324.0
2021-03-31,Argentina,0.9325590108654926,,,,,,,,,,,,,,,,,9293954.0,2400067.0,61341.0,10211.571,179.857,3.0,68.63,45510324.0
2021-04-01,Argentina,0.9193223073820088,,,,,,,,,,,,,,,,,9355082.0,2400067.0,61341.0,10211.571,179.857,3.0,68.63,45510324.0
2020-04-23,Australia,0.0928961748633879,,,,,,,,,,,,,,,,,466665.0,6586.0,73.0,42.429,1.714,0.0,57.74,26177410.0
2020-04-24,Australia,0.0783898305084745,,,,,,,,,,,,,,,,,482370.0,6586.0,73.0,42.429,1.714,0.0,57.74,26177410.0
2020-04-25,Australia,0.0882061446977205,,,,,,,,,,,,,,,,,494257.0,6586.0,73.0,42.429,1.714,0.0,57.74,26177410.0
2020-04-26,Australia,0.0753676470588235,,,,,,,,,,,,,,,,,506450.0,6703.0,85.0,16.714,1.714,0.0,57.74,26177410.0
2020-04-27,Australia,0.083792723263506,,,,,,,,,,,,,,,,,517063.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-04-28,Australia,0.074235807860262,,,,,,,,,,,,,,,,,530679.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-04-29,Australia,0.0817610062893081,,,,,,,,,,,,,,,,,544410.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-04-30,Australia,0.0838323353293413,,,,,,,,,,,,,,,,,563641.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-05-01,Australia,0.0896739130434782,,,,,,,,,,,,,,,,,588868.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-05-02,Australia,0.0710743801652892,,,,,,,,,,,,,,,,,611583.0,6703.0,85.0,16.714,1.714,0.0,62.5,26177410.0
2020-05-03,Australia,0.0664670658682634,,,,,,,,,,,,,,,,,633107.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-04,Australia,0.0696271929824561,,,,,,,,,,,,,,,,,650214.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-05,Australia,0.0759493670886076,,,,,,,,,,,,,,,,,664756.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-06,Australia,0.0738177623990772,,,,,,,,,,,,,,,,,688656.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-07,Australia,0.0647719762062128,,,,,,,,,,,,,,,,,722549.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-08,Australia,0.07950872656755,,,,,,,,,,,,,,,,,757250.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-09,Australia,0.0830860534124629,,,,,,,,,,,,,,,,,795456.0,6783.0,99.0,11.429,2.0,0.0,62.5,26177410.0
2020-05-10,Australia,0.0747663551401869,,,,,,,,,,,,,,,,,827872.0,6929.0,101.0,20.857,0.286,0.0,62.5,26177410.0
2020-05-11,Australia,0.0612980769230769,,,,,,,,,,,,,,,,,855119.0,6929.0,101.0,20.857,0.286,0.0,62.5,26177410.0
